ID,Form,1st reduction,2nd reduction,trial,duration,3D deviation,XY deviation,XY directed,Z deviation,Z directed,Z std deviation 
6,circle,real,nothing,2,6829.7800293,4.68178763358,3.15166453739,-0.118598861182,2.85592036357,2.04359834459,2.3659016947
6,circle,real,nothing,3,7249.58984375,3.67357270836,2.53312569678,-0.104148625799,2.46824102114,-1.232078974,1.39952611603
6,circle,real,nothing,4,6528.95996094,5.12284229475,2.79429231136,0.0158544148304,3.79464576325,-2.72163627986,2.67314711184
6,circle,real,nothing,5,6359.35986328,5.20353583508,2.95582745296,-0.996850015214,3.86361457556,1.73967242809,3.07577869003
6,square,real,nothing,1,7431.05004883,5.93631820748,2.43074540968,0.0228036100901,4.97250557635,3.45425033522,4.18692924978
6,square,real,nothing,2,7819.48999023,3.66441485696,1.94567756101,-0.289190481305,2.77076387414,0.238183200477,2.36324878276
6,square,real,nothing,3,7370.38012695,4.02819728068,1.94118333976,-0.14382702295,3.18291897748,1.71456951279,2.37873925508
6,square,real,nothing,4,8031.12988281,4.33393606156,1.6940455152,-0.300815290808,3.76237745441,0.445010969996,2.28358163798
6,square,real,nothing,5,6951.34008789,3.27193662498,1.97133955723,-0.468291796642,2.2365064932,1.99190202456,1.64828786015
6,circle,real,convex,1,6650.02001953,4.29034151087,2.52525769344,-0.605473491375,3.03585696068,-1.86391586853,2.79497748167
6,circle,real,convex,2,4849.27001953,4.63287938552,2.79434666986,-2.02272377905,3.42110033868,-0.13969538435,2.06994361738
6,circle,real,convex,3,4970.69995117,4.56159944997,2.59018694359,-1.32049587419,3.48688203935,-2.36166334655,1.62266613756
6,circle,real,convex,4,4429.80004883,5.26916876038,2.62891601649,-0.0195644647696,4.33972767972,-4.33972767972,2.0504315777
6,circle,real,convex,5,4739.83007812,3.71175040281,2.36935188545,-1.64351837535,2.61576762256,-1.31586222863,2.03608508204
6,square,real,convex,1,6479.76000977,4.27365092393,2.88191774255,-1.79658485985,2.8248989323,-0.156383819691,1.94284400974
6,square,real,convex,2,7740.22998047,5.73154567933,3.26813019035,0.569901495509,4.06688635102,-3.02562745739,2.49406119801
6,square,real,convex,3,7259.33007812,4.84923727681,2.99299594563,-1.23778131799,3.40412828978,-2.97568461179,3.19362382252
6,square,real,convex,4,6769.81005859,6.78467779603,2.62404756542,-0.41446539031,5.79106378599,-5.73381936068,3.43528814163
6,square,real,convex,5,7910.01000977,4.75692800828,2.94803488252,-2.36423348639,3.36919901088,-2.08037203482,2.3965416333
6,circle,real,concave,1,4510.31982422,3.99528843728,2.10739902236,-0.637515052526,3.01652957276,-2.24590185542,2.02376657695
6,circle,real,concave,2,3830.2199707,3.29124008903,2.22700368925,-0.304560237428,1.97958277754,-1.76684488843,1.82254280964
6,circle,real,concave,3,3500.29003906,3.18525804058,2.24179514036,-0.957040579263,1.77059098114,-1.27078690364,1.4640596722
6,circle,real,concave,4,3409.45996094,3.94214184241,2.86681598959,0.200341977126,2.27056795538,-2.12708211811,1.99236643317
6,circle,real,concave,5,3539.64013672,3.76289523903,2.07546210508,0.194945715983,2.86271759728,-2.151713705,2.13931022485
6,square,real,concave,1,8151.57006836,2.59859185055,1.15200233725,0.105818483212,2.14076097228,-0.538559459174,1.62063304687
6,square,real,concave,2,7988.83007812,3.44611941023,1.91567116641,-0.409464289122,2.50376919478,0.580540876436,2.058051003
6,square,real,concave,3,5819.09008789,4.03470495516,1.59526781396,-0.629446349735,3.19286995884,-2.80540330736,2.87922212136
6,square,real,concave,4,5769.43017578,3.21557749521,1.75779419512,-0.319876414156,2.32640428932,-2.14182196449,2.10520424712
6,square,real,concave,5,6709.86010742,2.73079690984,1.44453938001,-0.768396239791,2.01136756072,-1.5979503905,1.28895065346
7,circle,virtual,line,1,6240.06005859,5.24435371529,4.02549945886,2.84739529249,2.64108380027,-1.71439380646,1.84761016074
7,circle,virtual,line,2,6949.33984375,5.53149582194,3.46367036502,2.92580659646,3.55407387518,-2.23244285173,2.68308133842
7,circle,virtual,line,3,7489.55004883,5.35836033619,3.99481583085,0.208482380034,2.73605677287,-1.36061357888,1.95269065059
7,circle,virtual,line,4,6720.18017578,3.44967965723,2.48230674712,1.01621553599,1.91692571332,-0.22318339194,1.16992941277
7,circle,virtual,line,5,5869.56005859,4.81348286462,3.55090327506,0.324193756925,2.13082347493,1.93421367603,2.36093497861
7,square,virtual,line,1,9430.18994141,8.17284008175,6.96927057623,5.66079967572,3.27899429646,2.28192309116,2.14109238462
7,square,virtual,line,2,10499.0800781,6.10207853656,4.29032188338,3.14163522684,3.74050840824,-0.752041455533,2.5758248674
7,square,virtual,line,3,8219.84008789,5.42062737039,4.20459517558,1.11504340989,2.52092850388,2.29123901859,1.6639517945
7,square,virtual,line,4,8580.80004883,6.10659147589,4.52528621454,0.976169747648,3.44976829611,3.37392820953,1.86019953682
7,square,virtual,line,5,7911.64990234,6.95157163019,5.78855103315,5.51791099992,3.00631995823,2.48179757491,2.86124826992
7,circle,virtual,nothing,1,6890.7199707,5.75358671277,3.55876563078,1.31506430978,3.82242518715,-1.59684309752,2.17020696173
7,circle,virtual,nothing,2,6110.39990234,7.44782542606,4.32959866933,1.12131763344,4.93906614399,-4.83453287861,2.93069393879
7,circle,virtual,nothing,3,5329.38989258,7.65228812601,6.68153472808,0.585548852526,2.38567810966,-2.31829389993,1.75262638984
7,circle,virtual,nothing,4,5450.0,9.69921363378,7.73356253291,5.55573289711,4.14665565671,-4.02436888739,2.42954198651
7,circle,virtual,nothing,5,6050.78979492,13.5227752734,7.84663205195,4.20293340566,9.74172887997,-9.6031006284,4.87412654903
7,square,virtual,nothing,1,7310.12011719,11.861943455,5.92295331656,-0.213511005441,9.11716055921,-9.10560729324,5.68972280995
7,square,virtual,nothing,2,6169.68994141,10.2876554113,7.34541871135,2.80744852266,5.18650757507,-4.53856073736,4.05447714848
7,square,virtual,nothing,3,5749.92993164,12.6972276518,8.4830572805,4.67593995397,7.20957078722,-6.99419630263,4.68178672265
7,square,virtual,nothing,4,6170.73999023,11.8498074513,6.78215484733,3.52499240491,8.11157188416,-8.11157188416,4.77331117319
7,square,virtual,nothing,5,10009.0700684,8.49307951042,6.52048864463,3.21654512168,3.83716040441,-3.68243007133,2.95560507022
7,circle,virtual,convex,1,8870.34008789,4.0277217076,3.13133272244,1.43860368772,1.96387049357,0.349324847806,1.23353178555
7,circle,virtual,convex,2,8809.57983398,4.83971813444,3.30556950085,-0.796956223837,2.74051241311,2.38711692236,1.75325579929
7,circle,virtual,convex,3,9468.71020508,3.581736364,2.93770719184,-0.131755737675,1.63541934237,0.619341205029,1.01157499124
7,circle,virtual,convex,4,8699.06005859,4.26330555772,3.4824869879,-1.62305013881,1.89701218301,0.89920613715,1.35274472758
7,circle,virtual,convex,5,9470.23999023,3.4243581374,2.75802044353,-2.00420946578,1.31759915804,-0.448828518516,0.865612355425
7,square,virtual,convex,1,8930.61987305,3.54397229074,2.86904820102,0.0911395142213,1.63449885346,-0.237939371641,1.10187787621
7,square,virtual,convex,2,9111.05004883,3.54056956622,2.82308571388,1.20810569873,1.58001670414,1.08878179127,1.59917668627
7,square,virtual,convex,3,9231.0,4.2149939062,2.19930038693,1.72117230551,2.72163030838,-0.296008711752,1.80273464878
7,square,virtual,convex,4,8690.61987305,3.28494213786,2.22091931136,0.141254319525,1.90919071685,-0.226151260383,1.40733879584
7,square,virtual,convex,5,8930.97998047,3.72629821518,3.01277385338,0.779002231603,1.69092929267,0.875617046368,1.23212808118
7,circle,virtual,concave,1,15050.6101074,10.9115623744,5.03038465048,4.37805909796,8.70633275945,8.61544889007,8.9120765469
7,circle,virtual,concave,2,7719.79003906,7.88155187919,7.05348099579,-1.8178463161,2.59899553216,1.74644958662,2.72536866345
7,circle,virtual,concave,3,10911.1501465,7.5461987695,6.38980822748,0.82062894989,3.12500437102,1.24758848503,1.92139471883
7,circle,virtual,concave,4,7191.40014648,5.98578469406,5.53371494459,0.81340852816,1.52513350846,0.196911036188,1.00515540992
7,circle,virtual,concave,5,8989.47998047,5.87635522232,5.23191188474,0.0511916534171,1.96308569442,1.0997246653,1.38126528998
7,square,virtual,concave,1,11209.5698242,7.01075106914,6.30065540201,3.22478679175,2.43262792601,1.51530831745,1.60175087055
7,square,virtual,concave,2,11809.4399414,10.8832517011,9.18647768672,3.52166180836,4.40525699516,3.03326920128,4.11549736655
7,square,virtual,concave,3,7191.19018555,7.65297998313,6.65187134974,4.11361482893,3.05041620835,0.526325184366,1.98463652609
7,square,virtual,concave,4,6831.85986328,8.5304067479,7.72415826554,5.34770180574,2.47124407422,1.99756322169,2.13089511259
7,square,virtual,concave,5,7611.47998047,8.63471709297,6.69794156137,3.86058962085,4.11420254451,-3.90632118307,2.4905996364
7,circle,real,line,1,10310.7399902,5.92594213482,3.69906618839,-0.392708326195,4.18337705143,-1.63495928892,1.96764264189
7,circle,real,line,2,8570.44018555,5.56373843767,4.17301658013,-1.51777070708,3.14589199965,0.823750722286,2.47558759515
7,circle,real,line,3,8029.70996094,5.74122023236,4.33839225178,-0.236665791621,3.18740455975,-1.11229394306,2.31572964589
7,circle,real,line,4,9469.45996094,4.65381893413,3.29051172776,-1.47408386789,2.97950648119,-1.64114234059,1.78358090366
7,circle,real,line,5,33171.8701172,8.92054056391,6.63587498847,4.16695355224,5.43792092878,3.83892670414,7.02840633521
7,square,real,line,1,59752.8100586,5.99838037198,4.93133026598,-0.0174600441711,2.72787843446,0.0362627467824,1.72142418799
7,square,real,line,2,9470.12011719,6.26403005176,4.99397588513,-0.901099885407,3.1418401171,0.394676218801,1.99149955996
7,square,real,line,3,9171.75,6.28062573681,4.53435944677,-0.667691154635,3.38477899052,-0.713924865401,2.75471550922
7,square,real,line,4,11270.7199707,4.96555696627,4.3890889344,-1.82648501588,1.83741939684,-1.38799709717,1.42525507976
7,square,real,line,5,11031.1899414,5.18112624935,4.38738757268,-1.54534277303,2.07975728042,-1.54028241446,1.67093965357
7,circle,real,nothing,1,6109.43994141,7.0793782465,4.7833112901,-0.559659992551,4.84913865761,4.74890740358,3.07801927664
7,circle,real,nothing,2,5390.15991211,5.00903400745,4.07842829077,-0.514683533695,2.3051779247,-0.262641052636,1.78231826693
7,circle,real,nothing,3,6169.44018555,6.83589475462,4.4983431809,-0.898636337463,4.21034989029,3.33903345935,3.43552686347
7,circle,real,nothing,4,5209.88012695,13.8926909313,5.03985394315,0.261407013762,12.2671237622,11.9894760373,5.94091155642
7,circle,real,nothing,5,6230.26000977,7.30496563646,5.24144338543,-0.293091495519,4.13515998376,-4.13363191042,2.60798717856
7,square,real,nothing,1,11510.6999512,6.71522831694,4.61584249957,-1.46060218784,3.99940078035,-3.53793971615,2.87073426479
7,square,real,nothing,2,10370.880127,8.38153628774,4.92438165873,-1.68957076216,6.04574704985,-5.99558921875,2.60904926626
7,square,real,nothing,3,10550.9399414,5.59333124525,5.0612322369,-0.862630948348,1.78484288552,-0.0680509470458,2.30634784533
7,square,real,nothing,4,9899.55004883,7.10796913969,4.4450539524,-1.31643341834,4.25440930349,-3.21573222863,3.13054409454
7,square,real,nothing,5,12290.0400391,7.27612684801,4.23171917989,-1.44267212674,5.31068464225,-2.0658354017,3.32669884557
7,circle,real,convex,1,10741.0800781,6.17388368509,4.77414531416,-3.48535350232,2.84213375256,-0.418378166582,2.62379070801
7,circle,real,convex,2,7918.88989258,6.49635172929,4.29721309182,-1.12609006251,3.79570712867,-1.91919654213,2.95520245502
7,circle,real,convex,3,12589.6799316,6.024256347,5.0232541278,-0.796546772449,2.3163218988,-1.56533165242,2.161898882
7,circle,real,convex,4,10369.920166,6.42681880618,4.64586674458,0.656933106014,3.48075529595,-2.36427846444,3.17386666363
7,circle,real,convex,5,10670.1801758,5.49981991994,4.41630706269,-0.552762841789,2.25982932457,-1.64860094683,2.19940955906
7,square,real,convex,1,12371.3898926,5.73206842663,4.03182067601,0.707015565963,3.47920861876,-3.10171091715,2.64589658407
7,square,real,convex,2,12870.3999023,4.36358680303,3.63490596869,-0.56498181721,1.85908952609,-0.436126481301,1.5144015093
7,square,real,convex,3,13151.5500488,4.6078447575,3.81953156413,-0.13665952687,2.09864969956,-1.39322558658,1.70152011053
7,square,real,convex,4,12780.6799316,4.62659772426,4.07625118111,-0.370172238007,1.80392527077,0.254981124901,1.47719601713
7,square,real,convex,5,12429.1799316,4.71061901027,4.32636945011,-1.3557489651,1.40726474541,-0.484211007985,1.37117245556
7,circle,real,concave,1,5131.42993164,4.12339911317,3.82291483856,-0.961053750066,0.988453231067,-0.778505177631,0.880345774672
7,circle,real,concave,2,4620.05004883,5.0136269323,4.31059295033,-1.2771782472,1.69901538762,-1.50906769633,2.08754844872
7,circle,real,concave,3,5881.19995117,4.71981449972,4.21002557907,-0.99897339886,1.45278295335,-0.916825476167,1.59937282477
7,circle,real,concave,4,6670.18994141,4.16649280344,2.87075612348,-0.419237854673,2.62008497594,-2.60805989966,1.60078825301
7,circle,real,concave,5,5950.67993164,4.67527224432,3.98435570319,-0.850546890407,1.71231760465,-1.41650956581,1.74646963006
7,square,real,concave,1,9470.12988281,5.54740614799,4.53737686509,-1.72602963029,2.43917238905,-2.39797427789,2.17757668424
7,square,real,concave,2,9251.36987305,4.92218373663,3.84996383203,-1.23005580788,2.7622028641,-2.57238546629,1.75070767354
7,square,real,concave,3,7670.35009766,5.35845678982,4.09376015142,-1.2958449827,3.02772293159,-3.02772293159,1.66530980612
7,square,real,concave,4,8459.72998047,5.3616248676,4.38749390331,-1.30616779197,2.66246011613,-2.5277374595,1.85540855425
7,square,real,concave,5,9310.05004883,5.60681940287,4.21286619462,-1.70579191594,2.54922275271,-0.816234016714,1.74245628247
9,circle,virtual,line,1,5950.45996094,5.14447362733,3.35438286386,3.20335358768,3.31054894709,3.31054894709,1.2585879803
9,circle,virtual,line,2,5149.84985352,4.18521237279,3.12807109097,3.11774209537,2.53645063936,0.659855458724,1.32173713181
9,circle,virtual,line,3,5221.23999023,3.86657827168,3.1587230165,2.88552357187,1.59903874659,-1.11912804907,1.25374188479
9,circle,virtual,line,4,5390.22998047,6.0616695864,4.90158141045,4.8608180103,3.30391418122,-3.09677814861,2.416360074
9,circle,virtual,line,5,6110.52001953,5.13494916187,4.17617865907,4.0704854283,2.41713475041,1.06090877881,1.36462944353
9,square,virtual,line,1,6169.30004883,3.31685709183,2.62257931862,2.1831095281,1.73624264724,0.220384805484,1.15372872146
9,square,virtual,line,2,6650.29003906,3.07619707833,2.60892759554,1.20619611465,1.1966369073,-0.0152904216393,0.958774304995
9,square,virtual,line,3,6532.35986328,4.0585603209,3.19594167331,3.14782812181,1.62685631398,-1.47805930099,2.28729199961
9,square,virtual,line,4,7751.5,4.04653103609,3.60840545442,3.59550069845,1.49379802667,0.459849062015,1.00300189217
9,square,virtual,line,5,8210.12011719,4.26275125916,3.77431467656,3.52405299653,1.52836183661,-0.229763610703,1.01828492033
9,circle,virtual,nothing,1,4789.39013672,3.67456891525,3.41509023758,0.623206732513,0.979867014523,0.602609094454,0.963603820638
9,circle,virtual,nothing,2,4730.25,2.42041159789,1.90714968265,0.884710213675,1.09593967909,0.42413293217,0.968755181957
9,circle,virtual,nothing,3,5648.9699707,4.22806136478,3.05643789166,1.33234496664,2.41195625637,0.18467340884,1.4739183074
9,circle,virtual,nothing,4,5288.0300293,4.10440750072,3.21497786262,2.10293357793,2.19654337412,-0.590322138487,1.17280157132
9,circle,virtual,nothing,5,5530.13012695,4.15408078338,3.12403742935,2.95825395417,1.9274470738,0.956608011434,1.85302428301
9,square,virtual,nothing,1,5809.66992188,3.87830391993,2.56230753623,-0.450977214631,2.3824028171,0.275221479988,1.50400403916
9,square,virtual,nothing,2,6540.10009766,4.56408191662,2.98493839293,1.81695448314,2.84579823745,0.334249867543,1.55484597016
9,square,virtual,nothing,3,6349.55981445,5.56070945948,3.78121210886,3.55231533626,3.44321761237,3.32326767815,2.88055689285
9,square,virtual,nothing,4,2810.38989258,6.54618867099,4.23385479628,4.23385479628,4.70451889946,4.70451889946,1.82476132787
9,square,virtual,nothing,5,6009.93994141,6.74566755522,5.13727077639,4.77760577463,3.68498661683,-1.65254410855,2.59262084723
9,circle,virtual,convex,1,4320.23999023,3.26341899197,2.50644224335,-0.158777654888,1.57199757299,0.929601190411,1.2667758028
9,circle,virtual,convex,2,5210.87988281,3.41374755671,2.01642364811,0.342257842184,2.41449216132,1.15346601962,1.15186682985
9,circle,virtual,convex,3,5990.15991211,3.01491215618,1.82896523374,0.754976056579,1.95745740529,-0.147806093019,1.74441821791
9,circle,virtual,convex,4,6470.27001953,3.77101734851,2.69808042663,-0.803919196307,2.3168724907,-0.15475806303,1.28693754319
9,circle,virtual,convex,5,6478.87011719,3.000946489,1.92870879374,0.315528809868,1.92213740268,0.635326454718,1.41443225705
9,square,virtual,convex,1,8690.63012695,8.22289002735,7.72104014301,7.72104014301,2.37588565369,1.26964452196,1.51015252564
9,square,virtual,convex,2,7189.95996094,8.03698994508,6.9468914725,6.9468914725,3.44041512531,1.99909729336,2.07514518422
9,square,virtual,convex,3,8030.97998047,4.46116644031,3.09244023597,2.80364911272,2.81362569665,1.78931796987,2.35478489323
9,square,virtual,convex,4,8211.41992188,3.81214953154,2.75951135324,2.65675215399,2.0508408798,-0.0584047987502,1.29201863086
9,square,virtual,convex,5,7310.65014648,4.449288953,3.95817424212,3.83288081397,1.70118559971,0.866949060912,1.32800330365
9,circle,virtual,concave,1,7480.41992188,5.55385442688,5.03346974563,5.02876310358,1.59790723974,-1.18016976443,1.23968955386
9,circle,virtual,concave,2,6899.52001953,5.3921864506,4.38795798363,4.31677578316,2.62886908158,-1.12503536059,1.10644384326
9,circle,virtual,concave,3,6048.90991211,9.00573184469,7.97035773236,7.97035773236,3.7323032803,-0.709855889214,2.02253938056
9,circle,virtual,concave,4,6280.22998047,6.80061577013,5.92240134656,5.92240134656,2.90488121955,-0.492800165533,1.47189823272
9,circle,virtual,concave,5,6591.06005859,7.68222678673,6.96620762696,6.93330866161,2.27568376329,-1.4842588128,1.77216544437
9,square,virtual,concave,1,7430.64013672,13.0476239382,12.7350325752,12.7350325752,2.12776240185,-0.382877446488,1.58166461152
9,square,virtual,concave,2,7550.72021484,11.8032713568,11.3472971379,11.3472971379,2.53734208794,0.78306496733,1.60480104985
9,square,virtual,concave,3,8630.04003906,7.87695841021,7.35373106765,7.35373106765,2.65011063442,1.69268506778,1.30930238144
9,square,virtual,concave,4,7130.65014648,10.0321996971,9.13247598179,9.13247598179,3.77851345103,3.37112568681,1.71304721457
9,square,virtual,concave,5,7370.42993164,10.8547060344,9.97782973913,9.97782973913,3.6862465315,2.49658941454,1.90187304044
9,circle,real,line,1,16900.5,6.32373151522,4.13622040726,-0.638411755995,4.14642295166,0.59332224767,2.54752941505
9,circle,real,line,3,8400.02001953,6.78201535359,5.47496809377,2.87827573068,3.21198937459,0.0988681506152,2.17422567499
9,circle,real,line,4,16130.4599609,5.98650552108,4.29803064268,-0.252903916572,3.59997716889,-1.44896125139,2.15423639874
9,circle,real,line,5,12111.4899902,5.26529178201,4.17851332847,-1.0377379468,2.53250419008,-0.118506005835,2.07764070935
9,square,real,line,1,13191.4401855,6.66105424423,5.24580889134,-0.580486655239,2.91167064587,-2.5989231828,2.44956306292
9,square,real,line,2,15531.2099609,6.93766477843,5.65793800441,1.61801258747,3.1863976465,0.782938957721,1.9073459246
9,square,real,line,3,10551.1699219,7.01083051634,5.86965509376,1.86173492861,3.13713753325,-0.766477563542,1.82313350426
9,square,real,line,4,13239.9799805,8.61436665076,7.43082605692,2.94315085936,3.21791644769,1.6257324263,2.37879410153
9,square,real,line,5,8329.97998047,8.02690660573,5.77342640923,4.04774437006,4.10984072388,2.26192343441,3.3566790832
9,circle,real,nothing,1,8331.10986328,8.41435897349,6.10057224367,3.66035402074,5.29573864177,5.29573864177,3.12447132885
9,circle,real,nothing,2,7730.68994141,11.0152593564,7.58219593271,2.09801790002,7.13232959205,7.13232959205,4.18245516269
9,circle,real,nothing,3,8271.25,9.52655648849,6.75823505378,1.43522916867,5.15707960528,-4.89419986573,3.79303832818
9,circle,real,nothing,4,6890.08984375,11.8767939816,9.22379614074,3.52033807019,5.69376393637,5.42545298403,3.44747245643
9,circle,real,nothing,5,8988.86987305,8.20317537761,7.80891346525,4.66535392663,2.03988132355,1.11899241907,1.93292839789
9,square,real,nothing,1,9589.66992188,9.52197601089,3.69221286076,3.15682619943,8.2213269526,8.2213269526,3.01729621827
9,square,real,nothing,2,13671.6699219,5.14018484914,3.57593876967,-0.298398842071,3.10490425818,-1.39288834352,1.9165114067
9,square,real,nothing,3,12170.5100098,6.10336416606,3.9488277323,0.790620916334,3.5244901491,2.45647597958,2.47330901965
9,square,real,nothing,4,11391.0300293,5.10849659043,3.70610851416,0.868574959619,2.66693829296,0.470386477538,2.24688088587
9,square,real,nothing,5,10429.670166,4.42128759426,3.87025403424,0.444835610744,1.45005250245,-0.455785338206,1.09887137075
9,circle,real,convex,1,10850.2199707,5.07616161805,3.42275334444,-0.914153669631,2.72816624461,1.10857330646,2.26380077212
9,circle,real,convex,2,7859.63989258,5.13162969657,4.01281482138,-0.101317875463,2.58712731647,0.384301015229,1.70694561839
9,circle,real,convex,3,7439.43994141,6.68673276423,5.89746521725,-0.0206168021923,2.60866950258,1.01101309441,2.08083245668
9,circle,real,convex,4,8331.38989258,4.53727941636,3.92359316174,-0.645627428601,1.6906221148,0.218587846881,0.874954194523
9,circle,real,convex,5,8090.79003906,5.49138192909,4.79278304885,-0.184472772832,2.02434265541,0.179874909669,1.54625365055
9,square,real,convex,1,9950.23999023,5.06850256389,3.15795591088,-0.397907591486,2.90125716408,1.44644411274,4.57838508541
9,square,real,convex,2,10971.5698242,6.37664632226,5.23256307818,-1.92805441306,3.17475259052,1.02850899129,1.35920808106
9,square,real,convex,3,9529.5300293,5.86313429661,4.92922960307,-2.14356675532,2.25834248369,1.7452442829,1.19678262075
9,square,real,convex,4,10499.3701172,6.02699556554,5.34181584184,-0.643080836169,2.03310593113,0.0171033749844,1.3763472615
9,square,real,convex,5,8988.7800293,5.48176502328,4.41094992044,-0.470224133021,2.33329819497,2.06134607104,1.55189260022
9,circle,real,concave,1,7549.2800293,4.71443639396,3.25044815203,-0.0846430657488,3.03543313065,-2.36762363834,1.78781569355
9,circle,real,concave,2,8210.47998047,4.72697350965,3.57255073951,-0.698594085903,2.76424545073,-2.58952515848,1.53120978466
9,circle,real,concave,3,7249.59985352,5.13340028872,3.83973128023,-0.349093343601,2.90304646828,-2.88051787451,2.07922330308
9,circle,real,concave,4,7369.09008789,5.20003187892,3.78422473995,0.019161792882,3.22511471512,-2.61923354931,2.03097051841
9,circle,real,concave,5,7080.97998047,4.77676058307,2.92979785338,1.22330315101,3.36867758485,3.28132484737,2.37410834317
9,square,real,concave,1,8579.81005859,4.34591779638,3.6574627892,-0.869077342683,2.01726314404,-0.689644991952,1.31093495085
9,square,real,concave,2,19851.3498535,5.39990878837,3.81579478848,1.35153615582,3.35503704078,-3.27786111188,1.97307978991
9,square,real,concave,3,8930.32983398,5.54967273452,3.9835752321,0.701983090172,3.521016993,-3.24858173212,2.25518865646
9,square,real,concave,4,8399.02001953,6.08107222917,3.44496089717,0.836832797213,4.66677941195,-4.66677941195,2.00567957552
9,square,real,concave,5,9409.58007812,3.89170587761,2.94217521009,1.54108043296,2.26672701378,-1.16496381906,1.66540308302
10,circle,virtual,line,1,4789.30981445,6.83461980721,5.22079132489,-1.05682563285,3.46159848654,3.42135279604,2.1266397621
10,circle,virtual,line,2,4140.10009766,7.22045595069,5.30718983814,0.957876564571,4.17385065494,2.33183218071,3.10962167051
10,circle,virtual,line,3,4509.42993164,6.3354334515,3.92957333666,3.15945773758,3.78271777949,1.9094340085,2.27963756972
10,circle,virtual,line,4,4670.12011719,4.36333138591,3.71813093486,2.16397778181,1.70524020046,-0.453814040108,1.13435107732
10,circle,virtual,line,5,5069.39990234,6.47241231408,5.02480999535,2.40223621492,2.80264889702,2.01521703387,1.88025733188
10,square,virtual,line,1,5458.81005859,11.039008937,7.32871146087,5.30210747068,7.60057052441,7.60057052441,3.15857263565
10,square,virtual,line,2,4619.79003906,10.4775453043,8.69536684258,2.35401396335,4.4835284855,4.0257244335,2.60402660782
10,square,virtual,line,3,4510.19995117,8.62751070588,6.7604954372,1.7037457361,4.65050973668,4.49093814105,2.62624694434
10,square,virtual,line,4,4930.17993164,6.55531609006,5.74729176386,0.83741990522,2.65199739576,2.35277005626,1.85875174828
10,square,virtual,line,5,4848.43994141,5.79707288406,4.3229913801,1.50289409015,3.14587414904,2.78299470163,1.99640211606
10,circle,virtual,nothing,1,4010.42993164,6.23055479054,4.3946138017,0.716918418019,3.62018344322,-1.47980342394,1.92119191372
10,circle,virtual,nothing,2,3290.26000977,7.02661825108,6.55650301989,0.787221145228,1.78765516735,-1.33852713449,1.08750208652
10,circle,virtual,nothing,3,4729.63012695,5.45664290851,4.7224182365,1.84576127482,1.88000561146,-1.78404600165,1.14997473735
10,circle,virtual,nothing,4,4970.31005859,5.07375391973,4.20185327099,1.88256141788,1.96578343424,-1.76488836053,1.16125108354
10,circle,virtual,nothing,5,4670.07006836,7.7853597497,7.15182051082,2.97282029473,2.17821689563,-0.421971353252,1.38795963631
10,square,virtual,nothing,1,4909.54980469,7.50963194177,6.83604974066,0.0179762018176,2.33020115342,-1.16261319892,1.60919215129
10,square,virtual,nothing,2,5149.38989258,10.0869990984,6.63520525683,-0.367951647914,6.55118383928,-6.50315426913,3.3979355593
10,square,virtual,nothing,3,5279.15014648,8.8201230192,7.30596053295,-1.59141720129,3.95611249945,-3.20541873889,1.64814307902
10,square,virtual,nothing,4,5150.5,10.1568888642,7.54245158502,-0.777364798597,5.93590168471,-5.93300340631,2.61962214228
10,square,virtual,nothing,5,4981.19995117,8.73551429906,7.07136030389,0.912722215708,4.6364064973,-4.62441284355,1.80827856433
10,circle,virtual,convex,1,4489.47998047,10.9896370021,6.96145661906,0.897749760327,7.88328410616,7.88328410616,1.98127224256
10,circle,virtual,convex,2,3950.71020508,7.91956485762,5.27856167506,-2.89893826682,5.4111944233,5.38842453818,2.06169361284
10,circle,virtual,convex,3,4189.17993164,7.30379121801,5.6754144196,1.55546492468,3.6656841831,3.61287047973,2.4818924393
10,circle,virtual,convex,4,4491.38012695,6.6569630224,3.39934834149,0.910072172555,5.25681984393,5.24859167051,2.5334674212
10,circle,virtual,convex,5,4549.35009766,6.43483200882,3.459758599,-0.0508169853433,4.89521967666,4.85563932727,2.35026990642
10,square,virtual,convex,1,4850.35009766,11.0495895465,7.4825647223,-0.168742578997,6.87814250028,6.87814250028,2.69933495383
10,square,virtual,convex,2,5210.94995117,7.64637059017,5.83192234613,-1.47732671149,4.45376553839,4.43337976898,1.92567392748
10,square,virtual,convex,3,4970.76000977,7.78474011038,5.3402465773,-0.965309317242,4.93040622271,3.99539996453,2.28639147962
10,square,virtual,convex,4,4790.07006836,8.71937202179,6.86724931253,-0.570000322877,4.86343520755,4.56248164102,2.16739570623
10,square,virtual,convex,5,4730.35986328,8.91009920413,6.26156631631,-0.117328747887,5.71502969048,5.71502969048,2.8822389651
10,circle,virtual,concave,1,4309.30004883,8.94449877184,5.76450652305,-0.79773156393,6.39758234318,6.39758234318,2.14051703025
10,circle,virtual,concave,2,4910.25,9.4239096753,5.52133263546,2.34528865938,6.82495291097,6.82495291097,2.08677877758
10,circle,virtual,concave,3,4969.89013672,7.94271121539,5.79373629145,-1.7887122117,4.95605704568,4.95605704568,3.07595326305
10,circle,virtual,concave,4,4130.37011719,7.65329420345,6.66276771146,-2.0754322018,3.15516230927,2.88222513726,2.1413469282
10,circle,virtual,concave,5,4070.26000977,8.99678851153,6.02410450909,-0.0776650647141,6.19402349502,6.03697311951,3.35449429277
